id,name,amazon_categ_id:id,sequence,max_occurs,min_occurs,uom_type_id:id
LithiumBatteryVoltageSport,LithiumBatteryVoltage,amazon_ept_v10.amazon_sports,832,,,amazon_ept_v10.CycleLengthUnitOfMeasure
LithiumBatteryWeightSport,LithiumBatteryWeight,amazon_ept_v10.amazon_sports,833,,,amazon_ept_v10.CycleLengthUnitOfMeasure
LoadCapacitySport,LoadCapacity,amazon_ept_v10.amazon_sports,834,,,amazon_ept_v10.WeightUnitOfMeasure
LockTypeSport,LockType,amazon_ept_v10.amazon_sports,835,,,
LoudnessSport,Loudness,amazon_ept_v10.amazon_sports,836,,,
LureWeightSport,LureWeight,amazon_ept_v10.amazon_sports,837,,,amazon_ept_v10.WeightUnitOfMeasure
ManufacturerDefinedQualityDescriptionSport,ManufacturerDefinedQualityDescription,amazon_ept_v10.amazon_sports,838,,,
MartialArtsTypeSport,MartialArtsType,amazon_ept_v10.amazon_sports,839,,,
MaximumCompatibleBootSizeSport,MaximumCompatibleBootSize,amazon_ept_v10.amazon_sports,840,,,
MaximumCompatibleRopeDiameterSport,MaximumCompatibleRopeDiameter,amazon_ept_v10.amazon_sports,841,,,amazon_ept_v10.LengthUnitOfMeasure
MaximumHeightSport,MaximumHeight,amazon_ept_v10.amazon_sports,842,,,amazon_ept_v10.LengthUnitOfMeasure
MaximumInclinePercentageSport,MaximumInclinePercentage,amazon_ept_v10.amazon_sports,843,,,
MaximumLegSizeSport,MaximumLegSize,amazon_ept_v10.amazon_sports,844,,,
MaximumMagnificationSport,MaximumMagnification,amazon_ept_v10.amazon_sports,845,,,
MaximumPitchSpeedSport,MaximumPitchSpeed,amazon_ept_v10.amazon_sports,846,,,amazon_ept_v10.MaximumPitchSpeed_uom
MaximumResistanceSport,MaximumResistance,amazon_ept_v10.amazon_sports,847,,,amazon_ept_v10.WeightUnitOfMeasure
MaximumStrideLengthSport,MaximumStrideLength,amazon_ept_v10.amazon_sports,848,,,amazon_ept_v10.LengthUnitOfMeasure
MaximumTensionRatingSport,MaximumTensionRating,amazon_ept_v10.amazon_sports,849,,,amazon_ept_v10.WeightUnitOfMeasure
MaximumUserWeightSport,MaximumUserWeight,amazon_ept_v10.amazon_sports,850,,,amazon_ept_v10.WeightUnitOfMeasure
MaximumWeightSport,MaximumWeight,amazon_ept_v10.amazon_sports,851,,,amazon_ept_v10.WeightUnitOfMeasure
MaxWeightRecommendationSport,MaxWeightRecommendation,amazon_ept_v10.amazon_sports,852,,,amazon_ept_v10.WeightUnitOfMeasure
MechanicalStructureSport,MechanicalStructure,amazon_ept_v10.amazon_sports,853,,,
MemorySport,Memory,amazon_ept_v10.amazon_sports,854,,,amazon_ept_v10.MemorySizeUnitOfMeasure
MfrWarrantyDescriptionLaborSport,MfrWarrantyDescriptionLabor,amazon_ept_v10.amazon_sports,855,,,
MfrWarrantyDescriptionPartsSport,MfrWarrantyDescriptionParts,amazon_ept_v10.amazon_sports,856,,,
MfrWarrantyDescriptionTypeSport,MfrWarrantyDescriptionType,amazon_ept_v10.amazon_sports,857,,,
MinimumCompatibleBootSizeSport,MinimumCompatibleBootSize,amazon_ept_v10.amazon_sports,858,,,
MinimumCompatibleRopeDiameterSport,MinimumCompatibleRopeDiameter,amazon_ept_v10.amazon_sports,859,,,amazon_ept_v10.LengthUnitOfMeasure
MinimumLegSizeSport,MinimumLegSize,amazon_ept_v10.amazon_sports,860,,,
MinimumMagnificationSport,MinimumMagnification,amazon_ept_v10.amazon_sports,861,,,
MinimumTensionRatingSport,MinimumTensionRating,amazon_ept_v10.amazon_sports,862,,,amazon_ept_v10.WeightUnitOfMeasure
MinimumTorsoFitSport,MinimumTorsoFit,amazon_ept_v10.amazon_sports,863,,,
MinimumWeightRecommendationSport,MinimumWeightRecommendation,amazon_ept_v10.amazon_sports,864,,,amazon_ept_v10.WeightUnitOfMeasure
MonitorFeaturesSport,MonitorFeatures,amazon_ept_v10.amazon_sports,865,,,
MotorSizeSport,MotorSize,amazon_ept_v10.amazon_sports,866,,,
MountainBikeProportionalFrameSizeSport,MountainBikeProportionalFrameSize,amazon_ept_v10.amazon_sports,867,,,amazon_ept_v10.LengthUnitOfMeasure
MountainBikeTypeSport,MountainBikeType,amazon_ept_v10.amazon_sports,868,,,
MountTypeSport,MountType,amazon_ept_v10.amazon_sports,869,,,
MovementTypeSport,MovementType,amazon_ept_v10.amazon_sports,870,,,
NeckStyleSport,NeckStyle,amazon_ept_v10.amazon_sports,871,,,
NumberOfBladesSport,NumberOfBlades,amazon_ept_v10.amazon_sports,872,,,
NumberOfCarriagePositionsSport,NumberOfCarriagePositions,amazon_ept_v10.amazon_sports,873,,,
NumberOfDoorsSport,NumberOfDoors,amazon_ept_v10.amazon_sports,874,,,
NumberOfExercisesSport,NumberOfExercises,amazon_ept_v10.amazon_sports,875,,,
NumberOfFootPositionsSport,NumberOfFootPositions,amazon_ept_v10.amazon_sports,876,,,
NumberOfGearLoopsSport,NumberOfGearLoops,amazon_ept_v10.amazon_sports,877,,,
NumberOfHeadPositionsSport,NumberOfHeadPositions,amazon_ept_v10.amazon_sports,878,,,
NumberOfHoldsSport,NumberOfHolds,amazon_ept_v10.amazon_sports,879,,,
NumberOfHorsesSport,NumberOfHorses,amazon_ept_v10.amazon_sports,880,,,
NumberOfLevelsSport,NumberOfLevels,amazon_ept_v10.amazon_sports,881,,,
NumberOfLithiumIonCellsSport,NumberOfLithiumIonCells,amazon_ept_v10.amazon_sports,882,,,
NumberOfLithiumMetalCellsSport,NumberOfLithiumMetalCells,amazon_ept_v10.amazon_sports,883,,,
NumberOfPagesSport,NumberOfPages,amazon_ept_v10.amazon_sports,884,,,
NumberOfPiecesSport,NumberOfPieces,amazon_ept_v10.amazon_sports,885,,,
NumberOfPocketsSport,NumberOfPockets,amazon_ept_v10.amazon_sports,886,,,
NumberOfPolesSport,NumberOfPoles,amazon_ept_v10.amazon_sports,887,,,
NumberOfProgramsSport,NumberOfPrograms,amazon_ept_v10.amazon_sports,888,,,
NumberOfResistanceLevelsSport,NumberOfResistanceLevels,amazon_ept_v10.amazon_sports,889,,,
NumberOfSpeedsSport,NumberOfSpeeds,amazon_ept_v10.amazon_sports,890,,,
NumberOfSpringsSport,NumberOfSprings,amazon_ept_v10.amazon_sports,891,,,
ObjectiveLensSizeSport,ObjectiveLensSize,amazon_ept_v10.amazon_sports,892,,,amazon_ept_v10.LengthUnitOfMeasure
OperationModeSport,OperationMode,amazon_ept_v10.amazon_sports,893,,,
OrientationSport,Orientation,amazon_ept_v10.amazon_sports,894,,,
OuterMaterialTypeSport,OuterMaterialType,amazon_ept_v10.amazon_sports,895,,,
PackedSizeSport,PackedSize,amazon_ept_v10.amazon_sports,896,,,
PadTypeSport,PadType,amazon_ept_v10.amazon_sports,897,,,
PatternStyleSport,PatternStyle,amazon_ept_v10.amazon_sports,898,,,
PeakHeightSport,PeakHeight,amazon_ept_v10.amazon_sports,899,,,amazon_ept_v10.LengthUnitOfMeasure
PixelsSport,Pixels,amazon_ept_v10.amazon_sports,900,,,
PlayerNameSport,PlayerName,amazon_ept_v10.amazon_sports,901,,,
PocketDescriptionSport,PocketDescription,amazon_ept_v10.amazon_sports,902,,,
PositionAccuracySport,PositionAccuracy,amazon_ept_v10.amazon_sports,903,,,
PowerSourceSport,PowerSource,amazon_ept_v10.amazon_sports,904,,,
PPUCountSport,PPUCount,amazon_ept_v10.amazon_sports,905,,,
PPUCountTypeSport,PPUCountType,amazon_ept_v10.amazon_sports,906,,,
ProportionalFrameSizeSport,ProportionalFrameSize,amazon_ept_v10.amazon_sports,907,,,
PullTypeSport,PullType,amazon_ept_v10.amazon_sports,908,,,
RangeSport,Range,amazon_ept_v10.amazon_sports,909,,,amazon_ept_v10.LengthUnitOfMeasure
RearDerailleurCompatibleChainSizeSport,RearDerailleurCompatibleChainSize,amazon_ept_v10.amazon_sports,910,,,amazon_ept_v10.LengthUnitOfMeasure
RecommendedWorkoutSpaceSport,RecommendedWorkoutSpace,amazon_ept_v10.amazon_sports,911,,,amazon_ept_v10.AreaUnitOfMeasure
ReelDiameterSport,ReelDiameter,amazon_ept_v10.amazon_sports,912,,,amazon_ept_v10.LengthUnitOfMeasure
ReelModelSport,ReelModel,amazon_ept_v10.amazon_sports,913,,,
RegionSport,Region,amazon_ept_v10.amazon_sports,914,,,
ResistanceSport,Resistance,amazon_ept_v10.amazon_sports,915,,,
ResistanceMechanismSport,ResistanceMechanism,amazon_ept_v10.amazon_sports,916,,,
ResolutionSport,Resolution,amazon_ept_v10.amazon_sports,917,,,
RiseStyleSport,RiseStyle,amazon_ept_v10.amazon_sports,918,,,
RoadBikeProportionalFrameSizeSport,RoadBikeProportionalFrameSize,amazon_ept_v10.amazon_sports,919,,,amazon_ept_v10.LengthUnitOfMeasure
RoadBikeTypeSport,RoadBikeType,amazon_ept_v10.amazon_sports,920,,,
RodLengthSport,RodLength,amazon_ept_v10.amazon_sports,921,,,amazon_ept_v10.LengthUnitOfMeasure
RodWeightSport,RodWeight,amazon_ept_v10.amazon_sports,922,,,amazon_ept_v10.WeightUnitOfMeasure
RoutesSport,Routes,amazon_ept_v10.amazon_sports,923,,,
R-ValueSport,R-Value,amazon_ept_v10.amazon_sports,924,,,amazon_ept_v10.WeightUnitOfMeasure
ScaleSport,Scale,amazon_ept_v10.amazon_sports,925,,,
ScreenColorSport,ScreenColor,amazon_ept_v10.amazon_sports,926,,,
ScreenSizeSport,ScreenSize,amazon_ept_v10.amazon_sports,927,,,amazon_ept_v10.LengthUnitOfMeasure
SeatHeightSport,SeatHeight,amazon_ept_v10.amazon_sports,928,,,amazon_ept_v10.LengthUnitOfMeasure
SeatingCapacitySport,SeatingCapacity,amazon_ept_v10.amazon_sports,929,,,
SellerWarrantyDescriptionSport,SellerWarrantyDescription,amazon_ept_v10.amazon_sports,930,,,
ShellMaterialSport,ShellMaterial,amazon_ept_v10.amazon_sports,931,,,
ShirtTypeSport,ShirtType,amazon_ept_v10.amazon_sports,932,,,
ShoeWidthSport,ShoeWidth,amazon_ept_v10.amazon_sports,933,,,
SizeMapSport,SizeMap,amazon_ept_v10.amazon_sports,934,,,
SkillLevelSport,SkillLevel,amazon_ept_v10.amazon_sports,935,,,
SkiStyleSport,SkiStyle,amazon_ept_v10.amazon_sports,936,,,
SleepingCapacitySport,SleepingCapacity,amazon_ept_v10.amazon_sports,937,,,
SleeveLengthSport,SleeveLength,amazon_ept_v10.amazon_sports,938,,,amazon_ept_v10.LengthUnitOfMeasure
SleeveTypeSport,SleeveType,amazon_ept_v10.amazon_sports,939,,,
SnowboardStyleSport,SnowboardStyle,amazon_ept_v10.amazon_sports,940,,,
SockHeightSport,SockHeight,amazon_ept_v10.amazon_sports,941,,,
SockStyleSport,SockStyle,amazon_ept_v10.amazon_sports,942,,,
SonarTypeSport,SonarType,amazon_ept_v10.amazon_sports,943,,,
SpecialFeaturesSport,SpecialFeatures,amazon_ept_v10.amazon_sports,944,,,
SpecificUsageForProductSport,SpecificUsageForProduct,amazon_ept_v10.amazon_sports,945,,,
SpeedSport,Speed,amazon_ept_v10.amazon_sports,946,,,
SpeedRatingSport,SpeedRating,amazon_ept_v10.amazon_sports,947,,,
SportSport,Sport,amazon_ept_v10.amazon_sports,948,,,
StateSport,State,amazon_ept_v10.amazon_sports,949,,,
StaticElongationPercentageSport,StaticElongationPercentage,amazon_ept_v10.amazon_sports,950,,,
StaticWeightSport,StaticWeight,amazon_ept_v10.amazon_sports,951,,,amazon_ept_v10.WeightUnitOfMeasure
StrapTypeSport,StrapType,amazon_ept_v10.amazon_sports,952,,,
StrengthSport,Strength,amazon_ept_v10.amazon_sports,953,,,amazon_ept_v10.WeightUnitOfMeasure
StyleKeywordsSport,StyleKeywords,amazon_ept_v10.amazon_sports,954,5,,
SupportTypeSport,SupportType,amazon_ept_v10.amazon_sports,955,,,
SuspensionTypeSport,SuspensionType,amazon_ept_v10.amazon_sports,956,,,
TargetGenderSport,TargetGender,amazon_ept_v10.amazon_sports,957,,,
TargetZonesSport,TargetZones,amazon_ept_v10.amazon_sports,1068,,,
TeamNameSport,TeamName,amazon_ept_v10.amazon_sports,1069,,,
TensionSupportedSport,TensionSupported,amazon_ept_v10.amazon_sports,1070,,,amazon_ept_v10.WeightUnitOfMeasure
ThemeSport,Theme,amazon_ept_v10.amazon_sports,1071,,,
ThreadSizeSport,ThreadSize,amazon_ept_v10.amazon_sports,1072,,,
TopStyleSport,TopStyle,amazon_ept_v10.amazon_sports,1073,,,
TopTubeLengthSport,TopTubeLength,amazon_ept_v10.amazon_sports,1074,,,amazon_ept_v10.LengthUnitOfMeasure
TrailerTypeSport,TrailerType,amazon_ept_v10.amazon_sports,1075,,,
TurnRadiusSport,TurnRadius,amazon_ept_v10.amazon_sports,1076,,,amazon_ept_v10.LengthUnitOfMeasure
UIAAFallRatingSport,UIAAFallRating,amazon_ept_v10.amazon_sports,1077,,,
UnderwireTypeSport,UnderwireType,amazon_ept_v10.amazon_sports,1078,,,
UniformNumberSport,UniformNumber,amazon_ept_v10.amazon_sports,1079,,,
UsageCapacitySport,UsageCapacity,amazon_ept_v10.amazon_sports,1080,,,amazon_ept_v10.WeightUnitOfMeasure
UVProtectionSport,UVProtection,amazon_ept_v10.amazon_sports,1081,,,
VolumeCapacityNameSport,VolumeCapacityName,amazon_ept_v10.amazon_sports,1082,,,amazon_ept_v10.VoltageUnitOfMeasure
WaistSizeSport,WaistSize,amazon_ept_v10.amazon_sports,1083,,,amazon_ept_v10.LengthUnitOfMeasure
WaistWidthSport,WaistWidth,amazon_ept_v10.amazon_sports,1084,,,amazon_ept_v10.LengthUnitOfMeasure
WarmthRatingSport,WarmthRating,amazon_ept_v10.amazon_sports,1085,,,amazon_ept_v10.TemperatureRatingUnitOfMeasure
WarningsSport,Warnings,amazon_ept_v10.amazon_sports,1086,,,
WarrantySport,Warranty,amazon_ept_v10.amazon_sports,1087,,,
WaterBottleCapTypeSport,WaterBottleCapType,amazon_ept_v10.amazon_sports,1088,,,
WaterResistanceRatingSport,WaterResistanceRating,amazon_ept_v10.amazon_sports,1089,,,amazon_ept_v10.LengthUnitOfMeasure
WaterTypeSport,WaterType,amazon_ept_v10.amazon_sports,1090,,,
WattageSport_1,Wattage,amazon_ept_v10.amazon_sports,1091,,,
WattsSport,Watts,amazon_ept_v10.amazon_sports,1092,,,amazon_ept_v10.LengthUnitOfMeasure
WayPointsSport,WayPoints,amazon_ept_v10.amazon_sports,1093,,,
WeightCapacitySport,WeightCapacity,amazon_ept_v10.amazon_sports,1094,,,amazon_ept_v10.LengthUnitOfMeasure
WhatsInTheBoxSport,WhatsInTheBox,amazon_ept_v10.amazon_sports,1095,,,
WheelTypeSport,WheelType,amazon_ept_v10.amazon_sports,1096,,,
AreBatteriesIncludedamazon_sports,AreBatteriesIncluded,amazon_ept_v10.amazon_sports,1097,,,
AreBatteriesRequiredamazon_sports,AreBatteriesRequired,amazon_ept_v10.amazon_sports,1098,,,
BatteryTypeamazon_sports,BatteryType,amazon_ept_v10.amazon_sports,1099,3,,
NumberOfBatteriesamazon_sports,NumberOfBatteries,amazon_ept_v10.amazon_sports,1100,,,
ParentageGourmet,Parentage,amazon_ept_v10.amazon_gourmet,1116,,,
VariationThemeGourmet,VariationTheme,amazon_ept_v10.amazon_gourmet,1117,,,
SizeGourmet,Size,amazon_ept_v10.amazon_gourmet,1118,,,
ColorGourmet,Color,amazon_ept_v10.amazon_gourmet,1119,,,
FlavorGourmet,Flavor,amazon_ept_v10.amazon_gourmet,1120,,,
CountryProducedInGourmet,CountryProducedIn,amazon_ept_v10.amazon_gourmet,1121,,,
IngredientsGourmet,Ingredients,amazon_ept_v10.amazon_gourmet,1122,,,
NutritionalFactsGourmet,NutritionalFacts,amazon_ept_v10.amazon_gourmet,1123,,,
KosherCertificationGourmet,KosherCertification,amazon_ept_v10.amazon_gourmet,1124,5,,
OrganicCertificationGourmet,OrganicCertification,amazon_ept_v10.amazon_gourmet,1125,5,,
ItemSpecialtyGourmet,ItemSpecialty,amazon_ept_v10.amazon_gourmet,1126,5,,
WarningsGourmet,Warnings,amazon_ept_v10.amazon_gourmet,1127,,,
DirectionsGourmet,Directions,amazon_ept_v10.amazon_gourmet,1128,,,
ItemPackageQuantityGourmet,ItemPackageQuantity,amazon_ept_v10.amazon_gourmet,1129,,,
NumberOfItemsGourmet,NumberOfItems,amazon_ept_v10.amazon_gourmet,1130,,,
DisplayLengthGourmet,DisplayLength,amazon_ept_v10.amazon_gourmet,1131,,,amazon_ept_v10.LengthUnitOfMeasure
DisplayWeightGourmet,DisplayWeight,amazon_ept_v10.amazon_gourmet,1132,,,amazon_ept_v10.WeightUnitOfMeasure
DisplayVolumeGourmet,DisplayVolume,amazon_ept_v10.amazon_gourmet,1133,,,amazon_ept_v10.VolumeUnitOfMeasure
UnitCountGourmet,UnitCount,amazon_ept_v10.amazon_gourmet,1134,,,amazon_ept_v10.Custom_uom
ProductTypeBeauty,ProductType,amazon_ept_v10.amazon_beauty,1136,,,
ParentageBeauty,Parentage,amazon_ept_v10.amazon_beauty,1138,,,
VariationThemeBeauty,VariationTheme,amazon_ept_v10.amazon_beauty,1139,,,
SizeBeauty,Size,amazon_ept_v10.amazon_beauty,1140,,,
ColorBeauty,Color,amazon_ept_v10.amazon_beauty,1141,,,
ColorMapBeauty,ColorMap,amazon_ept_v10.amazon_beauty,1142,,,
ScentBeauty,Scent,amazon_ept_v10.amazon_beauty,1143,,,
CapacityBeauty,Capacity,amazon_ept_v10.amazon_beauty,1144,,,amazon_ept_v10.VolumeUnitOfMeasure
UnitCountBeauty,UnitCount,amazon_ept_v10.amazon_beauty,1145,,,amazon_ept_v10.Custom_uom
CountBeauty,Count,amazon_ept_v10.amazon_beauty,1147,,,
NumberOfItemsBeauty,NumberOfItems,amazon_ept_v10.amazon_beauty,1148,,,
BatteryAverageLifeBeauty,BatteryAverageLife,amazon_ept_v10.amazon_beauty,1149,,,
BatteryCellCompositionBeauty,BatteryCellComposition,amazon_ept_v10.amazon_beauty,1150,,,
BatteryAverageLifeStandbyBeauty,BatteryAverageLifeStandby,amazon_ept_v10.amazon_beauty,1151,,,
BatteryChargeTimeBeauty,BatteryChargeTime,amazon_ept_v10.amazon_beauty,1152,,,
BatteryDescriptionBeauty,BatteryDescription,amazon_ept_v10.amazon_beauty,1153,,,
BatteryFormFactorBeauty,BatteryFormFactor,amazon_ept_v10.amazon_beauty,1154,,,
BatteryPowerBeauty,BatteryPower,amazon_ept_v10.amazon_beauty,1155,,,amazon_ept_v10.BatteryPowerUnitOfMeasure
DisplayLengthBeauty,DisplayLength,amazon_ept_v10.amazon_beauty,1156,,,amazon_ept_v10.LengthUnitOfMeasure
DisplayWeightBeauty,DisplayWeight,amazon_ept_v10.amazon_beauty,1157,,,amazon_ept_v10.WeightUnitOfMeasure
DisplayVolumeBeauty,DisplayVolume,amazon_ept_v10.amazon_beauty,1158,,,amazon_ept_v10.VolumeUnitOfMeasure
SkinTypeBeauty,SkinType,amazon_ept_v10.amazon_beauty,1159,5,,
SkinToneBeauty,SkinTone,amazon_ept_v10.amazon_beauty,1160,5,,
HairTypeBeauty,HairType,amazon_ept_v10.amazon_beauty,1161,5,,
IncludedComponentsBeauty,IncludedComponents,amazon_ept_v10.amazon_beauty,1162,,,
IngredientsBeauty,Ingredients,amazon_ept_v10.amazon_beauty,1163,,,
ManufacturerWarrantyTypeBeauty,ManufacturerWarrantyType,amazon_ept_v10.amazon_beauty,1164,,,
MaterialTypeBeauty,MaterialType,amazon_ept_v10.amazon_beauty,1165,3,,
MfrWarrantyDescriptionLaborBeauty,MfrWarrantyDescriptionLabor,amazon_ept_v10.amazon_beauty,1166,,,
MfrWarrantyDescriptionPartsBeauty,MfrWarrantyDescriptionParts,amazon_ept_v10.amazon_beauty,1167,,,
ModelNameBeauty,ModelName,amazon_ept_v10.amazon_beauty,1168,,,
IndicationsBeauty,Indications,amazon_ept_v10.amazon_beauty,1169,,,
DirectionsBeauty,Directions,amazon_ept_v10.amazon_beauty,1170,,,
WarningsBeauty,Warnings,amazon_ept_v10.amazon_beauty,1171,,,
ItemFormBeauty,ItemForm,amazon_ept_v10.amazon_beauty,1172,,,
ItemPackageQuantityBeauty,ItemPackageQuantity,amazon_ept_v10.amazon_beauty,1173,,,
FlavorBeauty,Flavor,amazon_ept_v10.amazon_beauty,1174,,,
CoverageBeauty,Coverage,amazon_ept_v10.amazon_beauty,1175,,,
FinishTypeBeauty,FinishType,amazon_ept_v10.amazon_beauty,1176,5,,
ItemSpecialtyBeauty,ItemSpecialty,amazon_ept_v10.amazon_beauty,1177,5,,
PatternNameBeauty,PatternName,amazon_ept_v10.amazon_beauty,1178,,,
PowerSourceBeauty,PowerSource,amazon_ept_v10.amazon_beauty,1179,,,
IsAdultProductBeauty,IsAdultProduct,amazon_ept_v10.amazon_beauty,1180,,,
TargetGenderBeauty,TargetGender,amazon_ept_v10.amazon_beauty,1181,,,
CountryOfOriginBeauty,CountryOfOrigin,amazon_ept_v10.amazon_beauty,1182,,,
SellerWarrantyDescriptionBeauty,SellerWarrantyDescription,amazon_ept_v10.amazon_beauty,1183,,,
SizeMapBeauty,SizeMap,amazon_ept_v10.amazon_beauty,1184,,,
BrandRegionOfOriginBeauty,BrandRegionOfOrigin,amazon_ept_v10.amazon_beauty,1185,,,
SpecialFeaturesBeauty,SpecialFeatures,amazon_ept_v10.amazon_beauty,1186,,,
TargetAudienceBaseBeauty,TargetAudienceBase,amazon_ept_v10.amazon_beauty,1187,,,
BatteryTypeLithiumIonBeauty,BatteryTypeLithiumIon,amazon_ept_v10.amazon_beauty,1188,,,
BatteryTypeLithiumMetalBeauty,BatteryTypeLithiumMetal,amazon_ept_v10.amazon_beauty,1189,,,
LithiumBatteryEnergyContentBeauty,LithiumBatteryEnergyContent,amazon_ept_v10.amazon_beauty,1190,,,
LithiumBatteryVoltageBeauty,LithiumBatteryVoltage,amazon_ept_v10.amazon_beauty,1191,,,
LithiumBatteryPackagingBeauty,LithiumBatteryPackaging,amazon_ept_v10.amazon_beauty,1192,,,
LithiumBatteryVoltageBeauty,LithiumBatteryVoltage,amazon_ept_v10.amazon_beauty,1193,,,
LithiumBatteryWeightBeauty,LithiumBatteryWeight,amazon_ept_v10.amazon_beauty,1194,,,
MedicineClassificationBeauty,MedicineClassification,amazon_ept_v10.amazon_beauty,1195,,,
NumberOfLithiumIonCellsBeauty,NumberOfLithiumIonCells,amazon_ept_v10.amazon_beauty,1196,,,
NumberOfLithiumMetalCellsBeauty,NumberOfLithiumMetalCells,amazon_ept_v10.amazon_beauty,1197,,,
PlugTypeBeauty,PlugType,amazon_ept_v10.amazon_beauty,1198,,,
SpecificUsesForProductBeauty,SpecificUsesForProduct,amazon_ept_v10.amazon_beauty,1199,2,,
CertificationBeauty,Certification,amazon_ept_v10.amazon_beauty,1200,2,,
SunProtectionBeauty,SunProtection,amazon_ept_v10.amazon_beauty,1201,,,amazon_ept_v10.SunProtectionUnitOfMeasure
VoltageBeauty,Voltage,amazon_ept_v10.amazon_beauty,1202,,,amazon_ept_v10.VoltageUnitOfMeasure
WattageBeauty,Wattage,amazon_ept_v10.amazon_beauty,1203,,,amazon_ept_v10.WattageUnitOfMeasure
AreBatteriesIncludedBeauty,AreBatteriesIncluded,amazon_ept_v10.amazon_beauty,1204,,,
AreBatteriesRequiredBeauty,AreBatteriesRequired,amazon_ept_v10.amazon_beauty,1205,,,
BatteryTypeBeauty,BatteryType,amazon_ept_v10.amazon_beauty,1206,3,,
NumberOfBatteriesBeauty,NumberOfBatteries,amazon_ept_v10.amazon_beauty,1207,,,
CompatiblePhoneModelsWirelessDownload,CompatiblePhoneModels,amazon_ept_v10.amazon_wireless_download,1364,18,,
ManufacturerNameWirelessDownload,ManufacturerName,amazon_ept_v10.amazon_wireless_download,1365,,,
AdditionalFeaturesWirelessDownload,AdditionalFeatures,amazon_ept_v10.amazon_wireless_download,1366,,,
KeywordsWirelessDownload,Keywords,amazon_ept_v10.amazon_wireless_download,1367,5,,
ApplicationVersionWirelessDownload,ApplicationVersion,amazon_ept_v10.amazon_wireless_download,1368,,,
ColorWireslessAccessories,Color,amazon_ept_v10.amazon_wireless_accessories,1382,,,
ColorMapWireslessAccessories,ColorMap,amazon_ept_v10.amazon_wireless_accessories,1383,,,
