id,name,sequence,attribute_id:id
multimedia-projectorsprojection,multimedia-projectors,809,amazon_ept_v10.ProjectionTypeprojection
opaque-projectorsprojection,opaque-projectors,810,amazon_ept_v10.ProjectionTypeprojection
lightboxesprojection,lightboxes,811,amazon_ept_v10.ProjectionTypeprojection
viewersprojection,viewers,812,amazon_ept_v10.ProjectionTypeprojection
loupesprojection,loupes,813,amazon_ept_v10.ProjectionTypeprojection
up-to-4xprojection,up-to-4x,814,amazon_ept_v10.LoupeMagnificationprojection
5x-9xprojection,5x-9x,815,amazon_ept_v10.LoupeMagnificationprojection
10x-15xprojection,10x-15x,816,amazon_ept_v10.LoupeMagnificationprojection
above-15xprojection,above-15x,817,amazon_ept_v10.LoupeMagnificationprojection
zoomprojection,zoom,818,amazon_ept_v10.LoupeMagnificationprojection
35mmprojection,35mm,819,amazon_ept_v10.ProjectorLensesprojection
large-formatprojection,large-format,820,amazon_ept_v10.ProjectorLensesprojection
medium-formatprojection,medium-format,821,amazon_ept_v10.ProjectorLensesprojection
normalprojection,normal,822,amazon_ept_v10.ProjectorLensesprojection
telephotoprojection,telephoto,823,amazon_ept_v10.ProjectorLensesprojection
wide-angleprojection,wide-angle,824,amazon_ept_v10.ProjectorLensesprojection
zoomprojection,zoom,825,amazon_ept_v10.ProjectorLensesprojection
other-projector-lensesprojection,other-projector-lenses,826,amazon_ept_v10.ProjectorLensesprojection
fast-fold-screensprojection,fast-fold-screens,827,amazon_ept_v10.ProjectionScreensprojection
free-standing-floor-screensprojection,free-standing-floor-screens,828,amazon_ept_v10.ProjectionScreensprojection
rear-projection-screensprojection,rear-projection-screens,829,amazon_ept_v10.ProjectionScreensprojection
tabletop-screensprojection,tabletop-screens,830,amazon_ept_v10.ProjectionScreensprojection
tripod-mounted-screensprojection,tripod-mounted-screens,831,amazon_ept_v10.ProjectionScreensprojection
wall-and-ceiling-electric-screensprojection,wall-and-ceiling-electric-screens,832,amazon_ept_v10.ProjectionScreensprojection
wall-and-ceiling-screensprojection,wall-and-ceiling-screens,833,amazon_ept_v10.ProjectionScreensprojection
other-projection-screensprojection,other-projection-screens,834,amazon_ept_v10.ProjectionScreensprojection
dissolve-and-control-unitsprojection,dissolve-and-control-units,835,amazon_ept_v10.AudioVisualProductAccessoriesprojection
lampsprojection,lamps,836,amazon_ept_v10.AudioVisualProductAccessoriesprojection
standsprojection,stands,837,amazon_ept_v10.AudioVisualProductAccessoriesprojection
mounting-equipmentprojection,mounting-equipment,838,amazon_ept_v10.AudioVisualProductAccessoriesprojection
other-accessoriesprojection,other-accessories,839,amazon_ept_v10.AudioVisualProductAccessoriesprojection
projector-trays-generalprojection,projector-trays-general,840,amazon_ept_v10.AudioVisualProductAccessoriesprojection
35mm-slide-projector-traysprojection,35mm-slide-projector-trays,841,amazon_ept_v10.AudioVisualProductAccessoriesprojection
medium-format-slide-projector-traysprojection,medium-format-slide-projector-trays,842,amazon_ept_v10.AudioVisualProductAccessoriesprojection
hanging-barsphotostudio,hanging-bars,843,amazon_ept_v10.StorageAndPresentationMaterialsphotostudio
pages-generalphotostudio,pages-general,844,amazon_ept_v10.StudioSuppliesphotostudio
negative-and-unmounted-slides-pagesphotostudio,negative-and-unmounted-slides-pages,845,amazon_ept_v10.StudioSuppliesphotostudio
mounted-slides-pagesphotostudio,mounted-slides-pages,846,amazon_ept_v10.StudioSuppliesphotostudio
prints-pagesphotostudio,prints-pages,847,amazon_ept_v10.StudioSuppliesphotostudio
other-media-pagesphotostudio,other-media-pages,848,amazon_ept_v10.StudioSuppliesphotostudio
sleeves-generalphotostudio,sleeves-general,849,amazon_ept_v10.StudioSuppliesphotostudio
negative-and-unmounted-slides-sleevesphotostudio,negative-and-unmounted-slides-sleeves,850,amazon_ept_v10.StudioSuppliesphotostudio
mounted-slides-sleevesphotostudio,mounted-slides-sleeves,851,amazon_ept_v10.StudioSuppliesphotostudio
prints-sleevesphotostudio,prints-sleeves,852,amazon_ept_v10.StudioSuppliesphotostudio
other-media-sleevesphotostudio,other-media-sleeves,853,amazon_ept_v10.StudioSuppliesphotostudio
storage-binders-generalphotostudio,storage-binders-general,854,amazon_ept_v10.StudioSuppliesphotostudio
storage-binders-with-ringsphotostudio,storage-binders-with-rings,855,amazon_ept_v10.StudioSuppliesphotostudio
storage-binders-without-ringsphotostudio,storage-binders-without-rings,856,amazon_ept_v10.StudioSuppliesphotostudio
negatives-boxesphotostudio,negatives-boxes,857,amazon_ept_v10.StudioSuppliesphotostudio
slides-boxesphotostudio,slides-boxes,858,amazon_ept_v10.StudioSuppliesphotostudio
prints-boxesphotostudio,prints-boxes,859,amazon_ept_v10.StudioSuppliesphotostudio
other-boxesphotostudio,other-boxes,860,amazon_ept_v10.StudioSuppliesphotostudio
portfoliosphotostudio,portfolios,861,amazon_ept_v10.StudioSuppliesphotostudio
presentation-boardsphotostudio,presentation-boards,862,amazon_ept_v10.StudioSuppliesphotostudio
glassine-envelopesphotostudio,glassine-envelopes,863,amazon_ept_v10.StudioSuppliesphotostudio
kraft-envelopesphotostudio,kraft-envelopes,864,amazon_ept_v10.StudioSuppliesphotostudio
mailersphotostudio,mailers,865,amazon_ept_v10.StudioSuppliesphotostudio
professional-photo-albumsphotostudio,professional-photo-albums,866,amazon_ept_v10.StudioSuppliesphotostudio
other-professional-albumsphotostudio,other-professional-albums,867,amazon_ept_v10.StudioSuppliesphotostudio
sectional-framesphotostudio,sectional-frames,868,amazon_ept_v10.StudioSuppliesphotostudio
digital-framesphotostudio,digital-frames,869,amazon_ept_v10.StudioSuppliesphotostudio
other-professional-framesphotostudio,other-professional-frames,870,amazon_ept_v10.StudioSuppliesphotostudio
laminating-machinesphotostudio,laminating-machines,871,amazon_ept_v10.StudioSuppliesphotostudio
mounting-pressphotostudio,mounting-press,872,amazon_ept_v10.StudioSuppliesphotostudio
mat-boards-generalphotostudio,mat-boards-general,873,amazon_ept_v10.StudioSuppliesphotostudio
pre-cut-mat-boardsphotostudio,pre-cut-mat-boards,874,amazon_ept_v10.StudioSuppliesphotostudio
heat-activated-boardsphotostudio,heat-activated-boards,875,amazon_ept_v10.StudioSuppliesphotostudio
pressure-sensitive-boardsphotostudio,pressure-sensitive-boards,876,amazon_ept_v10.StudioSuppliesphotostudio
slide-mountersphotostudio,slide-mounters,877,amazon_ept_v10.StudioSuppliesphotostudio
copystands-generalphotostudio,copystands-general,878,amazon_ept_v10.StudioSuppliesphotostudio
tabletop-copystandsphotostudio,tabletop-copystands,879,amazon_ept_v10.StudioSuppliesphotostudio
instant-copystandsphotostudio,instant-copystands,880,amazon_ept_v10.StudioSuppliesphotostudio
other-copystandsphotostudio,other-copystands,881,amazon_ept_v10.StudioSuppliesphotostudio
ceiling-to-floorphotostudio,ceiling-to-floor,882,amazon_ept_v10.PhotoBackgroundsphotostudio
collapsible-discsphotostudio,collapsible-discs,883,amazon_ept_v10.PhotoBackgroundsphotostudio
free-standingphotostudio,free-standing,884,amazon_ept_v10.PhotoBackgroundsphotostudio
graduatedphotostudio,graduated,885,amazon_ept_v10.PhotoBackgroundsphotostudio
wall-mountedphotostudio,wall-mounted,886,amazon_ept_v10.PhotoBackgroundsphotostudio
other-background-stylesphotostudio,other-background-styles,887,amazon_ept_v10.PhotoBackgroundsphotostudio
posing-propsphotostudio,posing-props,888,amazon_ept_v10.PhotoBackgroundAccessoriesphotostudio
shooting-tablesphotostudio,shooting-tables,889,amazon_ept_v10.PhotoBackgroundAccessoriesphotostudio
shooting-tentsphotostudio,shooting-tents,890,amazon_ept_v10.PhotoBackgroundAccessoriesphotostudio
studio-accessoriesphotostudio,studio-accessories,891,amazon_ept_v10.PhotoBackgroundAccessoriesphotostudio
support-equipmentphotostudio,support-equipment,892,amazon_ept_v10.PhotoBackgroundAccessoriesphotostudio
other-background-accessoriesphotostudio,other-background-accessories,893,amazon_ept_v10.PhotoBackgroundAccessoriesphotostudio
canvasphotostudio,canvas,894,amazon_ept_v10.PhotoBackgroundFabricsphotostudio
muslinsphotostudio,muslins,895,amazon_ept_v10.PhotoBackgroundFabricsphotostudio
seamless-paperphotostudio,seamless-paper,896,amazon_ept_v10.PhotoBackgroundFabricsphotostudio
velourphotostudio,velour,897,amazon_ept_v10.PhotoBackgroundFabricsphotostudio
other-background-fabricsphotostudio,other-background-fabrics,898,amazon_ept_v10.PhotoBackgroundFabricsphotostudio
mounting-cornersphotostudio,mounting-corners,899,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
mounting-squaresphotostudio,mounting-squares,900,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
photographic-tapesphotostudio,photographic-tapes,901,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
wirephotostudio,wire,902,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
picture-hangersphotostudio,picture-hangers,903,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
matsphotostudio,mats,904,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
mat-cuttersphotostudio,mat-cutters,905,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
trimmersphotostudio,trimmers,906,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
replacement-bladesphotostudio,replacement-blades,907,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
other-framing-accessoriesphotostudio,other-framing-accessories,908,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
mounts-generalphotostudio,mounts-general,909,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
slide-mountsphotostudio,slide-mounts,910,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
other-mountsphotostudio,other-mounts,911,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
dry-mount-press-accessoriesphotostudio,dry-mount-press-accessories,912,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
mounting-adhesives-generalphotostudio,mounting-adhesives-general,913,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
dry-mount-tissuephotostudio,dry-mount-tissue,914,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
laminating-filmphotostudio,laminating-film,915,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
print-finishing-lacquersphotostudio,print-finishing-lacquers,916,amazon_ept_v10.PhotoStudioAccessoriesphotostudio
film-cameralight,film-camera,917,amazon_ept_v10.CameraTypelightmeter
digital-cameralight,digital-camera,918,amazon_ept_v10.CameraTypelightmeter
camcorderlight,camcorder,919,amazon_ept_v10.CameraTypelightmeter
universallight,universal,920,amazon_ept_v10.CameraTypelightmeter
ambientlight,ambient,921,amazon_ept_v10.MeterTypelightmeter
flashlight,flash,922,amazon_ept_v10.MeterTypelightmeter
ambient-and-flashlight,ambient-and-flash,923,amazon_ept_v10.MeterTypelightmeter
spotlight,spot,924,amazon_ept_v10.MeterTypelightmeter
colorlight,color,925,amazon_ept_v10.MeterTypelightmeter
analoglight,analog,926,amazon_ept_v10.MeterDisplaylightmeter
digitallight,digital,927,amazon_ept_v10.MeterDisplaylightmeter
ledlight,led,928,amazon_ept_v10.MeterDisplaylightmeter
match-needlelight,match-needle,929,amazon_ept_v10.MeterDisplaylightmeter
film-cameraspowersupply,film-cameras,930,amazon_ept_v10.ForUseWithpowersupplly
digital-cameraspowersupply,digital-cameras,931,amazon_ept_v10.ForUseWithpowersupplly
analog-camcorders-generalpowersupply,analog-camcorders-general,932,amazon_ept_v10.ForUseWithpowersupplly
8mm-camcorderspowersupply,8mm-camcorders,933,amazon_ept_v10.ForUseWithpowersupplly
betacam-sp-camcorderspowersupply,betacam-sp-camcorders,934,amazon_ept_v10.ForUseWithpowersupplly
hi-8-camcorderspowersupply,hi-8-camcorders,935,amazon_ept_v10.ForUseWithpowersupplly
s-vhs-camcorderspowersupply,s-vhs-camcorders,936,amazon_ept_v10.ForUseWithpowersupplly
s-vhs-c-camcorderspowersupply,s-vhs-c-camcorders,937,amazon_ept_v10.ForUseWithpowersupplly
vhs-camcorderspowersupply,vhs-camcorders,938,amazon_ept_v10.ForUseWithpowersupplly
vhs-c-camcorderspowersupply,vhs-c-camcorders,939,amazon_ept_v10.ForUseWithpowersupplly
other-analog-formats-camcorderspowersupply,other-analog-formats-camcorders,940,amazon_ept_v10.ForUseWithpowersupplly
digital-camcorders-generalpowersupply,digital-camcorders-general,941,amazon_ept_v10.ForUseWithpowersupplly
digital-betacam-camcorderspowersupply,digital-betacam-camcorders,942,amazon_ept_v10.ForUseWithpowersupplly
dv-camcorderspowersupply,dv-camcorders,943,amazon_ept_v10.ForUseWithpowersupplly
dvcam-camcorderspowersupply,dvcam-camcorders,944,amazon_ept_v10.ForUseWithpowersupplly
dvcpro-camcorderspowersupply,dvcpro-camcorders,945,amazon_ept_v10.ForUseWithpowersupplly
minidv-camcorderspowersupply,minidv-camcorders,946,amazon_ept_v10.ForUseWithpowersupplly
micromv-camcorderspowersupply,micromv-camcorders,947,amazon_ept_v10.ForUseWithpowersupplly
digital8-camcorderspowersupply,digital8-camcorders,948,amazon_ept_v10.ForUseWithpowersupplly
dvd-camcorderspowersupply,dvd-camcorders,949,amazon_ept_v10.ForUseWithpowersupplly
minidisc-camcorderspowersupply,minidisc-camcorders,950,amazon_ept_v10.ForUseWithpowersupplly
other-digital-formats-camcorderspowersupply,other-digital-formats-camcorders,951,amazon_ept_v10.ForUseWithpowersupplly
flashespowersupply,flashes,952,amazon_ept_v10.ForUseWithpowersupplly
lightingpowersupply,lighting,953,amazon_ept_v10.ForUseWithpowersupplly
surveillence-productspowersupply,surveillence-products,954,amazon_ept_v10.ForUseWithpowersupplly
other-productspowersupply,other-products,955,amazon_ept_v10.ForUseWithpowersupplly
batteries-generalpowersupply,batteries-general,956,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
disposable-batteriespowersupply,disposable-batteries,957,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
rechargeable-Batteriespowersupply,rechargeable-Batteries,958,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
external-batteriespowersupply,external-batteries,959,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
battery-packs-generalpowersupply,battery-packs-general,960,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
shoulder-battery-packspowersupply,shoulder-battery-packs,961,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
belt-battery-packspowersupply,belt-battery-packs,962,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
dedicated-battery-packspowersupply,dedicated-battery-packs,963,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
other-batteries-and-packspowersupply,other-batteries-and-packs,964,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
adapters-generalpowersupply,adapters-general,965,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
ac-adapterspowersupply,ac-adapters,966,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
dc-adapterspowersupply,dc-adapters,967,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
battery-chargerspowersupply,battery-chargers,968,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
ac-power-supplypowersupply,ac-power-supply,969,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
dc-power-supplypowersupply,dc-power-supply,970,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
other-power-suppliespowersupply,other-power-supplies,971,amazon_ept_v10.CameraPowerSupplyTypepowersupplly
lead-acidpowersupply,lead-acid,972,amazon_ept_v10.BatteryChemicalTypepowersupplly
lithiumpowersupply,lithium,973,amazon_ept_v10.BatteryChemicalTypepowersupplly
lithium-ionpowersupply,lithium-ion,974,amazon_ept_v10.BatteryChemicalTypepowersupplly
nickel-metal-hydridepowersupply,nickel-metal-hydride,975,amazon_ept_v10.BatteryChemicalTypepowersupplly
nicdpowersupply,nicd,976,amazon_ept_v10.BatteryChemicalTypepowersupplly
silver-oxidepowersupply,silver-oxide,977,amazon_ept_v10.BatteryChemicalTypepowersupplly
alkalinepowersupply,alkaline,978,amazon_ept_v10.BatteryChemicalTypepowersupplly
other-battery-typespowersupply,other-battery-types,979,amazon_ept_v10.BatteryChemicalTypepowersupplly
battery-holderspowersupply,battery-holders,980,amazon_ept_v10.PowerSupplyAccessoriespowersupplly
battery-testerspowersupply,battery-testers,981,amazon_ept_v10.PowerSupplyAccessoriespowersupplly
mounting-platespowersupply,mounting-plates,982,amazon_ept_v10.PowerSupplyAccessoriespowersupplly
cables-generalpowersupply,cables-general,983,amazon_ept_v10.PowerSupplyAccessoriespowersupplly
battery-power-cablespowersupply,battery-power-cables,984,amazon_ept_v10.PowerSupplyAccessoriespowersupplly
power-supply-cablespowersupply,power-supply-cables,985,amazon_ept_v10.PowerSupplyAccessoriespowersupplly
charger-cablespowersupply,charger-cables,986,amazon_ept_v10.PowerSupplyAccessoriespowersupplly
adapter-cablespowersupply,adapter-cables,987,amazon_ept_v10.PowerSupplyAccessoriespowersupplly
other-cablespowersupply,other-cables,988,amazon_ept_v10.PowerSupplyAccessoriespowersupplly
cigarette-connectorspowersupply,cigarette-connectors,989,amazon_ept_v10.PowerSupplyAccessoriespowersupplly
xlr-connectorspowersupply,xlr-connectors,990,amazon_ept_v10.PowerSupplyAccessoriespowersupplly
dc-couplerspowersupply,dc-couplers,991,amazon_ept_v10.PowerSupplyAccessoriespowersupplly
close-up-accessoriesother,close-up-accessories,992,amazon_ept_v10.CameraAccessoriesother
viewfindersother,viewfinders,993,amazon_ept_v10.CameraAccessoriesother
motor-drivesother,motor-drives,994,amazon_ept_v10.CameraAccessoriesother
eye-cupsother,eye-cups,995,amazon_ept_v10.CameraAccessoriesother
windersother,winders,996,amazon_ept_v10.CameraAccessoriesother
strapsother,straps,997,amazon_ept_v10.CameraAccessoriesother
remote-controlsother,remote-controls,998,amazon_ept_v10.CameraAccessoriesother
cables-and-cordsother,cables-and-cords,999,amazon_ept_v10.CameraAccessoriesother
other-camera-accessoriesother,other-camera-accessories,1000,amazon_ept_v10.CameraAccessoriesother
strapsother,straps,1001,amazon_ept_v10.CamcorderAccessoriesother
remote-controlsother,remote-controls,1002,amazon_ept_v10.CamcorderAccessoriesother
cables-and-cordsother,cables-and-cords,1003,amazon_ept_v10.CamcorderAccessoriesother
other-camcorder-accessoriesother,other-camcorder-accessories,1004,amazon_ept_v10.CamcorderAccessoriesother
barlow-lensesother,barlow-lenses,1005,amazon_ept_v10.TelescopeAccessoriesother
collimatorsother,collimators,1006,amazon_ept_v10.TelescopeAccessoriesother
remote-controlsother,remote-controls,1007,amazon_ept_v10.TelescopeAccessoriesother
electronic-drivesother,electronic-drives,1008,amazon_ept_v10.TelescopeAccessoriesother
photo-adaptersother,photo-adapters,1009,amazon_ept_v10.TelescopeAccessoriesother
finderscopesother,finderscopes,1010,amazon_ept_v10.TelescopeAccessoriesother
diagonal-mirrorsother,diagonal-mirrors,1011,amazon_ept_v10.TelescopeAccessoriesother
erecting-prismsother,erecting-prisms,1012,amazon_ept_v10.TelescopeAccessoriesother
motor-drivesother,motor-drives,1013,amazon_ept_v10.TelescopeAccessoriesother
illuminatorsother,illuminators,1014,amazon_ept_v10.TelescopeAccessoriesother
guidersother,guiders,1015,amazon_ept_v10.TelescopeAccessoriesother
binocular-viewersother,binocular-viewers,1016,amazon_ept_v10.TelescopeAccessoriesother
wedgesother,wedges,1017,amazon_ept_v10.TelescopeAccessoriesother
mountsother,mounts,1018,amazon_ept_v10.TelescopeAccessoriesother
viewfindersother,viewfinders,1019,amazon_ept_v10.TelescopeAccessoriesother
sky-mapsother,sky-maps,1020,amazon_ept_v10.TelescopeAccessoriesother
filtersother,filters,1021,amazon_ept_v10.TelescopeAccessoriesother
dew-capsother,dew-caps,1022,amazon_ept_v10.TelescopeAccessoriesother
other-telescope-accessoriesother,other-telescope-accessories,1023,amazon_ept_v10.TelescopeAccessoriesother
telescope-eyepieces-generalother,telescope-eyepieces-general,1024,amazon_ept_v10.TelescopeEyepieceother
